725,725,"bar","fr","EDEN ROCK CAFE",1,1,1300701637,1311001148,0,0,0,0,0,0
726,726,"bar","fr","CAFE LEONE",1,1,1300701638,1311000405,0,0,0,0,0,0
727,727,"bar","fr","LE CINTRA",1,1,1300701638,1300701638,0,0,0,0,0,0
728,728,"bar","fr","LA TOUR ROSE",1,1,1300701638,1311001735,0,0,0,0,0,0
729,729,"bar","fr","TATA MONA",1,1,1300701638,1309363787,0,0,0,0,0,0
730,730,"bar","fr","LA CHAPELLE SIXT IN",1,1,1300701638,1300701638,0,0,0,0,0,0
731,731,"bar","fr","APERIKLUB FIRST",1,1,1300701638,1309523385,0,0,0,0,0,0
732,732,"bar","fr","BAR SOFITEL",1,1,1300701638,1310999821,0,0,0,0,0,0
733,733,"bar","fr","EL CARINO",1,1,1300701639,1311001195,0,0,0,0,0,0
734,734,"bar","fr","BRASSERIE DE MONACO",1,1,1300701639,1308234126,0,0,0,0,0,0
735,735,"bar","fr","BLUE GIN (MONTECARLO  BAY)",1,1,1300701639,1300701639,0,0,0,0,0,0
736,736,"bar","fr","SASS CAFE",1,1,1300701639,1308238542,0,0,0,0,0,0
737,737,"bar","fr","MOODS",1,1,1300701639,1308233193,0,0,0,0,0,0
738,738,"bar","fr","LE LIEU UNIQUE",1,1,1300701639,1300701639,0,0,0,0,0,0
739,739,"bar","fr","LE PALAIS DE LA MEDITERRANEE",1,1,1300701639,1311002345,0,0,0,0,0,0
740,740,"bar","fr","HI BEACH",1,1,1300701639,1300701639,0,0,0,0,0,0
741,741,"bar","fr","LE BEAU LOUNGE",1,1,1300701639,1311001948,0,0,0,0,0,0
742,742,"bar","fr","LE THOUMIEUX",1,1,1300701639,1300701639,0,0,0,0,0,0
743,743,"bar","fr","LE FORUM",1,1,1300701640,1300701640,0,0,0,0,0,0
744,744,"bar","fr","LOUIS 25",1,1,1300701640,1311006758,0,0,0,0,0,0
745,745,"bar","fr","DJOON",1,1,1300701640,1311000823,0,0,0,0,0,0
746,746,"bar","fr","MARRIOTT RIVE GAUCHE",1,1,1300701640,1300701640,0,0,0,0,0,0
747,747,"bar","fr","TOUT LE MONDE EN PARLE",1,1,1300701640,1300701640,0,0,0,0,0,0
748,748,"bar","fr","BAR DU KUBE HOTEL",1,1,1300701640,1300701640,0,0,0,0,0,0
749,749,"bar","fr","MK2 CAFE",1,1,1300701641,1308237979,0,0,0,0,0,0
750,750,"bar","fr","ROSA BONHEUR",1,1,1300701641,1300701641,0,0,0,0,0,0
751,751,"bar","fr","LE SCOPITONE",1,1,1300701641,1300701641,0,0,0,0,0,0
752,752,"bar","fr","LE FUMOIR",1,1,1300701641,1300701641,0,0,0,0,0,0
753,753,"bar","fr","HOTEL COSTES",1,1,1300701641,1300701641,0,0,0,0,0,0
754,754,"bar","fr","LE MAGNIFIQUE",1,1,1300701641,1300701641,0,0,0,0,0,0
755,755,"bar","fr","WESTIN BAR",1,1,1300701642,1300701642,0,0,0,0,0,0
756,756,"bar","fr","1979",1,1,1300701642,1310989578,0,0,0,0,0,0
757,757,"bar","fr","LE REGINA",1,1,1300701642,1311002398,0,0,0,0,0,0
758,758,"bar","fr","BAR HOTEL BURGUNDY",1,1,1300701642,1300701642,0,0,0,0,0,0
759,759,"bar","fr","BAR HEMINGWAY (HOTEL RITZ)",1,1,1300701642,1300701642,0,0,0,0,0,0
760,760,"bar","fr","L'EXPERIMENTAL COCKTAIL CLUB",1,1,1300701642,1320312200,0,0,0,0,0,0
761,761,"bar","fr","DROLE D'ENDROIT POUR UNE RENCONTRE",1,1,1300701642,1311000747,0,0,0,0,0,0
762,762,"bar","fr","FERIA CAFE",1,1,1300701642,1300701642,0,0,0,0,0,0
763,763,"bar","fr","HOTEL EDOUARD 7",1,1,1300701642,1300701642,0,0,0,0,0,0
764,764,"bar","fr","CAFE ETIENNE MARCEL",1,1,1300701642,1311000344,0,0,0,0,0,0
765,765,"bar","fr","HARRY'S BAR",1,1,1300701643,1300701643,0,0,0,0,0,0
766,766,"bar","fr","LE COMPTOIR DE MME TOMATE",1,1,1300701643,1300701643,0,0,0,0,0,0
767,767,"bar","fr","YONO",1,1,1300701643,1300701643,0,0,0,0,0,0
768,768,"bar","fr","ANDY WAHLOO",1,1,1300701643,1310989560,0,0,0,0,0,0
769,769,"bar","fr","BAR DU THEATRE DU RENARD",1,1,1300701643,1311002973,0,0,0,0,0,0
770,770,"bar","fr","LA PERLA  BAR",1,1,1300701643,1311001606,0,0,0,0,0,0
771,771,"bar","fr","LE CURIO PARLOR",1,1,1300701643,1300701643,0,0,0,0,0,0
772,772,"bar","fr","LA LUCHA LIBRE",1,1,1300701644,1300701644,0,0,0,0,0,0
773,773,"bar","fr","PRESCRIPTION COCKTAIL CLUB",1,1,1300701644,1311002806,0,0,0,0,0,0
774,774,"bar","fr","LE MONDRIAN",1,1,1300701644,1300701644,0,0,0,0,0,0
775,775,"bar","fr","LE RALPH'S",1,1,1300701644,1308232810,0,0,0,0,0,0
776,776,"bar","fr","L'HOTEL",1,1,1300701644,1311002690,0,0,0,0,0,0
777,777,"bar","fr","LE TRAIT D'UNION",1,1,1300701644,1300701644,0,0,0,0,0,0
778,778,"bar","fr","LE THEATRE DE L'ODEON",1,1,1300701645,1311002936,0,0,0,0,0,0
779,779,"bar","fr","FRENCH LOVE",1,1,1300701645,1300701645,0,0,0,0,0,0
780,780,"bar","fr","JET SET",1,1,1300701645,1300701645,0,0,0,0,0,0
781,781,"bar","fr","LE MADRIGAL",1,1,1300701645,1311001985,0,0,0,0,0,0
782,782,"bar","fr","BAR DU GEORGE V",1,1,1300701645,1300701645,0,0,0,0,0,0
783,783,"bar","fr","LE BUDDHA BAR",1,1,1300701645,1300701645,0,0,0,0,0,0
784,784,"bar","fr","PLAZA ATHENEE",1,1,1300701645,1311002844,0,0,0,0,0,0
785,785,"bar","fr","LE MOOD",1,1,1300701645,1308233096,0,0,0,0,0,0
786,786,"bar","fr","FOUQUET'S BARRIÈRE",1,1,1300701645,1300701645,0,0,0,0,0,0
787,787,"bar","fr","LE BOUND",1,1,1300701646,1300701646,0,0,0,0,0,0
788,788,"bar","fr","PERSHING HALL",1,1,1300701646,1300701646,0,0,0,0,0,0
789,789,"bar","fr","LE BLACK CALVADOS",1,1,1300701646,1300701646,0,0,0,0,0,0
790,790,"bar","fr","LE RIVAL",1,1,1300701646,1308307249,0,0,0,0,0,0
791,791,"bar","fr","PURPLE BAR",1,1,1300701646,1311002890,0,0,0,0,0,0
792,792,"bar","fr","LE RIVAL DELUXE",1,1,1300701646,1300701646,0,0,0,0,0,0
793,793,"bar","fr","LE CAFE CHIC",1,1,1300701646,1311002075,0,0,0,0,0,0
794,794,"bar","fr","LE BREBANT",1,1,1300701647,1300701647,0,0,0,0,0,0
795,795,"bar","fr","L'HOTEL AMOUR",1,1,1300701647,1300701647,0,0,0,0,0,0
796,796,"bar","fr","LE SECRET",1,1,1300701647,1300701647,0,0,0,0,0,0
797,797,"bar","fr","HOTEL DU NORD",1,1,1300701647,1311001241,0,0,0,0,0,0
838,838,"bar","fr","L'HOTEL ROYAL",1,1,1300701652,1311001319,0,0,0,0,0,0
839,839,"bar","fr","LE BAR'OUF",1,1,1300701653,1311001841,0,0,0,0,0,0
840,840,"alcool","fr","Vermouth Dry",1,1,1300704602,1300704602,0,1,0,0,0,0
1901,1901,"partner","fr","Granini",1,0,1302099846,1369838600,0,0,0,0,0,0
1900,1900,"partner","fr","8e monde",1,1,1302099806,1311097598,0,0,0,0,0,0
20684,20684,"cocktail","fr","REMY PEACH",1,1,1333036974,1333037545,0,0,0,0,0,0
844,844,"alcool","fr","Champagne",1,1,1300706282,1300706282,0,1,0,0,0,0
845,845,"alcool","fr","Whisky Triple Malt",1,1,1300706328,1300706328,0,1,0,0,0,0
846,846,"alcool","fr","Vermouth Dry",1,1,1300706428,1300706428,0,1,0,0,0,0
847,847,"alcool","fr","Crème de pêche de vigne",1,1,1300706491,1300706491,0,1,0,0,0,0
848,848,"alcool","fr","Angostura Bitters",1,1,1300706576,1300706576,0,1,0,0,0,0
849,849,"alcool","fr","Rhum Ambré",1,1,1300706601,1300706601,0,1,0,0,0,0
850,850,"alcool","fr","Vin blanc",1,1,1300706633,1300706633,0,1,0,0,0,0
851,851,"alcool","fr","Liqueur de noisette",1,1,1300706943,1300706943,0,1,0,0,0,0
852,852,"alcool","fr","Liqueur de Banane Pisang Ambon",1,1,1300707791,1315910471,0,1,0,0,0,0
853,853,"alcool","fr","Liqueur Passion Passoã",1,1,1300707869,1300707869,0,1,0,0,0,0
854,854,"alcool","fr","Amaretto",1,1,1300708014,1308922728,0,1,0,0,0,0
855,855,"alcool","fr","Crème de mûre",1,1,1300708051,1300708051,0,1,0,0,0,0
856,856,"alcool","fr","Curaçao Bleu",1,1,1300708088,1300708088,0,1,0,0,0,0
945,945,"ingredient","fr","Poivre",1,1,1300717825,1300717825,0,1,0,0,0,0
944,944,"ingredient","fr","Nectar de Poire",1,1,1300717804,1300717804,0,1,0,0,0,0
2125,2125,"cocktail","fr","GRANT'S FRESH",1,1,1308136185,1308136185,0,0,0,0,0,0
941,941,"alcool","fr","Crème de cassis",1,1,1300717581,1300717581,0,1,0,0,0,0
942,942,"ingredient","fr","Citron vert",1,1,1300717607,1300717607,0,1,0,0,0,0
943,943,"ingredient","fr","Citron",1,1,1300717629,1300717629,0,1,0,0,0,0
866,866,"ingredient","fr","Jaune d 'oeuf",1,1,1300709901,1300709901,0,1,0,0,0,0
867,867,"ingredient","fr","Coulis de pêche",1,1,1300709950,1300709950,0,1,0,0,0,0
868,868,"ingredient","fr","Zeste de citron vert",1,1,1300709964,1300709964,0,1,0,0,0,0
869,869,"ingredient","fr","Jus de goyave",1,1,1300709997,1300709997,0,1,0,0,0,0
870,870,"ingredient","fr","Jus de citron",1,1,1300710053,1300710053,0,1,0,0,0,0
871,871,"ingredient","fr","Sucre de canne",1,1,1300710085,1300710085,0,1,0,0,0,0
872,872,"ingredient","fr","Fraises",1,1,1300710116,1309093164,0,1,0,0,0,0
873,873,"ingredient","fr","Eau gazeuse",1,0,1300710142,1309092878,0,1,0,0,0,0
874,874,"ingredient","fr","Nectar de fraise",1,1,1300710166,1300710166,0,1,0,0,0,0
875,875,"ingredient","fr","Jus de passion",1,1,1300710190,1300710190,0,1,0,0,0,0
876,876,"ingredient","fr","Soda aux agrumes",1,1,1300710211,1300710211,0,1,0,0,0,0
877,877,"ingredient","fr","Oignon",1,1,1300710235,1313503230,0,1,0,0,0,0
878,878,"ingredient","fr","Ginger Ale",1,1,1300710250,1313503480,0,1,0,0,0,0
879,879,"ingredient","fr","Sucre en poudre",1,1,1300710279,1300710279,0,1,0,0,0,0
880,880,"ingredient","fr","Menthe fraîche",1,1,1300710311,1313503209,0,1,0,0,0,0
881,881,"ingredient","fr","Morceau(x) de sucre",1,0,1300710323,1309093929,0,1,0,0,0,0
882,882,"ingredient","fr","Zeste d'orange",1,1,1300710344,1300710344,0,1,0,0,0,0
